opcode,candidate,evidence_status,receiver_handled,receiver_target_va,family,record_count,recording_count,payload_length_histogram,static_copy_bytes,request_payload_bytes,formatter_payload_bytes,field_evidence,unresolved,validation_plan_id,offline_next,runtime_scenario,negative_control,pass_criterion,source_evidence
0x0486,ActionRequestLevelLogicEvent_Client,요청 직렬화 클래스 연결,False,,미분류·기록/빌드 차이,0,0,{},,4,4,요청 formatter의 opcode 상수와 직렬화 payload 길이 확인: 4B. 바깥 VGR framing과 구별,요청 생성/전송과 서버 수락·실제 행동 성공은 별개. 변형 조건: 추가 변형 조건 미기재,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 ActionRequestLevelLogicEvent_Client: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다. 실제 송신 bytes와 수신/리플레이 방향을 독립 확인한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0486)
0x0487,ActionSetBuildPath,클래스명 연결,True,004d4bd8,아이템·인벤토리·재능·빌드,0,0,{},99,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,구매 요청·허용/거절·지급·조합 소비·사용·판매·슬롯 이동·재능 장착의 필드를 구별해야 함,V06,"item/talent/slot/stack/recipe 참조와 생성자→apply, 금액 차감·지급·거절 사유 소비 경로를 추적한다.",대상 ActionSetBuildPath: 부품 구매→조합→판매→소모품 사용→슬롯 이동을 각각 분리한다. 재능과 추천 빌드는 지원 모드에서 장착/해제/변경한다.,돈 부족·슬롯 가득·상점 밖·쿨다운 중 사용·잘못된 재능 모드의 거절을 대조한다.,아이템/슬롯/수량과 실제 인벤토리·금액 변화가 일치하며 요청/지급/소비/거절을 중복 집계하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0487)
0x0488,ActionSetRecommendedBuildPath,클래스명 연결,True,004d4c78,아이템·인벤토리·재능·빌드,543,56,"{""6"": 543}",5,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,구매 요청·허용/거절·지급·조합 소비·사용·판매·슬롯 이동·재능 장착의 필드를 구별해야 함,V06,"item/talent/slot/stack/recipe 참조와 생성자→apply, 금액 차감·지급·거절 사유 소비 경로를 추적한다.",대상 ActionSetRecommendedBuildPath: 부품 구매→조합→판매→소모품 사용→슬롯 이동을 각각 분리한다. 재능과 추천 빌드는 지원 모드에서 장착/해제/변경한다.,돈 부족·슬롯 가득·상점 밖·쿨다운 중 사용·잘못된 재능 모드의 거절을 대조한다.,아이템/슬롯/수량과 실제 인벤토리·금액 변화가 일치하며 요청/지급/소비/거절을 중복 집계하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0488)
0x0489,ActionSyncAbilityBehavior,클래스명 연결,True,004d4db0,능력·공격·체력·투사체,0,0,{},10,,10,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,"요청·시전·적중·효과·취소, 공격자·소유자·대상, 피해와 회복·보호막을 구별해야 함",V03,"생성자→apply의 참조와 ability/projectile 정의, HP 처리·쿨다운·charge 소비 경로를 추적한다.",대상 ActionSyncAbilityBehavior: 기본 공격과 A/B/C를 각각 단독 사용하고 헛발·적중·취소를 분리한다. 체력 관련 후보는 단일 피해·회복·보호막을 따로 비교한다.,"무행동, 범위 밖, 쿨다운 중 재입력, 빗나간 투사체를 대조한다.",서로 다른 영웅 2종 이상에서 개체·능력·단계가 일치하고 실패 요청을 성공 시전/적중으로 세지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0489)
0x048a,ActionSyncCooldown_Client,클래스명 연결,True,004d4e16,능력·공격·체력·투사체,971766,56,"{""22"": 971766}",22,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,"요청·시전·적중·효과·취소, 공격자·소유자·대상, 피해와 회복·보호막을 구별해야 함",V03,"생성자→apply의 참조와 ability/projectile 정의, HP 처리·쿨다운·charge 소비 경로를 추적한다.",대상 ActionSyncCooldown_Client: 기본 공격과 A/B/C를 각각 단독 사용하고 헛발·적중·취소를 분리한다. 체력 관련 후보는 단일 피해·회복·보호막을 따로 비교한다.,"무행동, 범위 밖, 쿨다운 중 재입력, 빗나간 투사체를 대조한다.",서로 다른 영웅 2종 이상에서 개체·능력·단계가 일치하고 실패 요청을 성공 시전/적중으로 세지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x048a)
0x048b,ActionModifyBuffVar,클래스명 연결,True,004d38ad,버프·스택·장판,586,3,"{""30"": 586}",29,,29,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,부여·스택 변경·변수 변경·해제·자연 만료와 장판의 생성/제거를 구별해야 함,V04,"buff/zone 정의 ID와 대상 조회, duration·stack·mask·variable setter 및 종료 경로를 추적한다.",대상 ActionModifyBuffVar: 동일 버프를 한 번 부여한 뒤 재부여·중첩·강제 해제·자연 만료를 각각 기록한다. 장판은 진입과 이탈을 분리한다.,"대상 밖, 면역 상태, 스택 상한 도달, 같은 효과의 갱신을 대조한다.",버프 ID·대상·스택·남은 시간과 종료 이유가 일치하고 갱신을 신규 효과나 처치로 중복 집계하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x048b)
0x048c,ActionSendAggroState_Client,클래스명 연결,True,004d4cc4,시야·팀·목표물·어그로,27235,56,"{""14"": 27235}",8,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,개체 종류·소유 팀·시야 수신자·원시 source·처치 인정자·보상 수신자는 별개임,V07,"manifest/kind와 팀 조회, visibility bit/mask, 어그로 대상, 소유 변경과 팀 보상 소비 경로를 연결한다.",대상 ActionSendAggroState_Client: 수풀/시야 경계 진입·이탈과 어그로 변경을 관측한다. 목표물은 터렛·크리스탈·대형 몬스터를 종류별로 하나씩 양 팀 관점에서 비교한다.,"피해만 주고 미처치, 다른 팀 처치, 시야 밖, 포획 없는 소멸을 대조한다.",종류·팀·수신 범위와 처치/포획/소유권/재등장이 일치하고 원시 source를 최종 보상 귀속으로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x048c)
0x048d,"1612B 누적 통계 구조, 피해·아이템·팀 통계의 명명 소비 경로",기존 명명 소비 경로 근거,True,004d4ee8,경기·시계·튜토리얼·통계,55,55,"{""1614"": 55}",1612,,,"1612B 누적 통계 구조, 피해·아이템·팀 통계의 명명 소비 경로",개별 피해/처치 이벤트나 직접 최종 KDA 패킷이 아님. 필드별 단위·결과 화면 대조 필요,V08,상태 getter/setter·queue·reason 분기와 이름이 있는 소비 경로를 추적한다. 같은 시각 후속 연산과 지원되지 않는 시계를 보존한다.,"대상 1612B 누적 통계 구조, 피해·아이템·팀 통계의 명명 소비 경로: 시작·준비·관전자 전환·튜토리얼 상태를 분리하고 정상 비항복 종료와 항복 종료를 각각 기록한다. 종료 직전 전투와 최종 화면도 함께 확보한다.","종료 전 비슷한 시각의 대기, 무시/실패 reason, 지원되지 않는 모드와 시계 정지·재개를 대조한다.",해당 상태와 표시가 일치하고 동시각 후속 점수를 보존한다. 결과 화면으로 최종 수치를 확인하기 전 완료/보정 기준으로 승격하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x048d)
0x048f,ActionRejectBuyItem_Client,클래스명 연결,True,004d4f99,아이템·인벤토리·재능·빌드,11,9,"{""6"": 11}",1,,,ActionRejectBuyItem_Client가 dispatcher 안에서 직접 설치됨,읽는1B·거절 사유·관련 구매 요청의 연결은 별도 확인,V06,"item/talent/slot/stack/recipe 참조와 생성자→apply, 금액 차감·지급·거절 사유 소비 경로를 추적한다.",대상 ActionRejectBuyItem_Client: 부품 구매→조합→판매→소모품 사용→슬롯 이동을 각각 분리한다. 재능과 추천 빌드는 지원 모드에서 장착/해제/변경한다.,돈 부족·슬롯 가득·상점 밖·쿨다운 중 사용·잘못된 재능 모드의 거절을 대조한다.,아이템/슬롯/수량과 실제 인벤토리·금액 변화가 일치하며 요청/지급/소비/거절을 중복 집계하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x048f)
0x0490,ActionBroadcastSwapTarget,클래스명 연결,True,004d03a8,이동·방향·위치,0,0,{},8,,8,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,"현재 위치·목적지·보정 위치·효과 위치, 축·단위·지속시간을 구별해야 함",V02,벡터 필드가 위치 setter·경로·보간 중 어디에 들어가는지 추적하고 참조 대상과 좌표 변환을 확인한다.,대상 ActionBroadcastSwapTarget: 정지→알려진 두 지점 사이 직선 이동→중지→돌진/순간이동을 각각 단독 수행한다.,"제자리 방향 전환, 이동 실패, 위치 고정 스킬을 대조한다.",개체·축·단위가 관측과 일치하고 현재 위치와 목적지가 분리된다. 예측/보정·취소·중지에서도 오탐하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0490)
